Région,Titre,Type,Prix,Surface,Pièces,Lien
Grand Tunis,S+3 en vente,appartement,320 000 DT,146 m²,,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/el-menzah/62112.html
Grand Tunis,S+2 en vente,appartement,315 000 DT,117 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ennasr/61306.html
Grand Tunis,S+3 en vente,appartement,280 000 DT,126 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ariana/62127.html
Grand Tunis,Etage de villa en vente,villa,759 000 DT,330 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/ariana/61138.html
Grand Tunis,S+3 en vente,appartement,317 000 DT,152 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ennasr/59937.html
Grand Tunis,Etage de villa en vente,villa,450 000 DT,140 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/le-bardo/49222.html
Grand Tunis,Terrain habitation ind. en vente,terrain,450 000 DT,401 m²,,https://www.tecnocasa.tn/vendre/terrain/grand-tunis/le-bardo/58171.html
Grand Tunis,S+3 en vente,appartement,195 000 DT,120 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/le-bardo/52820.html
Grand Tunis,Etage de villa en vente,villa,340 000 DT,230 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/ariana/46618.html
Grand Tunis,S+2 en vente,appartement,100 000 DT,100 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ariana/59391.html
Grand Tunis,Terrain habitation ind. en vente,terrain,490 000 DT,613 m²,,https://www.tecnocasa.tn/vendre/terrain/grand-tunis/ariana/59142.html
Grand Tunis,S+2 en vente,appartement,170 000 DT,115 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ariana/62117.html
Grand Tunis,S+3 en vente,appartement,495 000 DT,178 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/le-bardo/52244.html
Grand Tunis,S+3 en vente,appartement,249 000 DT,118 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/cite-el-khadra/61909.html
Grand Tunis,S+2 en vente,appartement,295 000 DT,110 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ennasr/61695.html
Grand Tunis,Duplex en vente,appartement,1 350 000 DT,247 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ennasr/59731.html
Grand Tunis,S+1 en vente,appartement,130 000 DT,44 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/borj-cedria/57961.html
Grand Tunis,Maison jumelée en vente,villa,290 000 DT,150 m²,4 pièces,https://www.tecnocasa.tn/vendre/villa/grand-tunis/la-manouba/57298.html
Grand Tunis,Villa individuelle en vente,villa,420 000 DT,422 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/ezzahra/58274.html
Grand Tunis,S+2 en vente,appartement,178 000 DT,78 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/la-manouba/61937.html
Grand Tunis,S+3 en vente,appartement,268 000 DT,115 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/lafayette-centre-ville/61278.html
Grand Tunis,S+4 en vente,appartement,377 000 DT,185 m²,5 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/lafayette-centre-ville/59478.html
Grand Tunis,Duplex en vente,appartement,305 000 DT,111 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/bou-mhel-el-bassatine/61637.html
Grand Tunis,Villa individuelle en vente,villa,700 000 DT,360 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/la-soukra/60738.html
Grand Tunis,S+2 en vente,appartement,590 478 DT,112 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/le-kram/61741.html
Grand Tunis,Terrain habitation ind. en vente,terrain,483 600 DT,403 m²,,https://www.tecnocasa.tn/vendre/terrain/grand-tunis/la-manouba/61908.html
Grand Tunis,S+3 en vente,appartement,539 994 DT,128 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/le-kram/61742.html
Grand Tunis,S+1 en vente,appartement,260 778 DT,62 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/le-kram/61743.html
Grand Tunis,S+1 en vente,appartement,200 000 DT,67 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/la-manouba/60664.html
Grand Tunis,Terrain habitation ind. en vente,terrain,1 429 000 DT,1459 m²,,https://www.tecnocasa.tn/vendre/terrain/grand-tunis/la-soukra/61790.html
Grand Tunis,Terrain habitation ind. en vente,terrain,752 000 DT,684 m²,,https://www.tecnocasa.tn/vendre/terrain/grand-tunis/borj-cedria/61897.html
Grand Tunis,S+3 en vente,appartement,375 000 DT,110 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/la-marsa/58131.html
Grand Tunis,Villa inachevée en vente,villa,470 000 DT,259 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/la-manouba/57749.html
Grand Tunis,S+2 en vente,appartement,250 000 DT,94 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/gammarth/61774.html
Grand Tunis,S+1 en vente,appartement,190 000 DT,68 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/medina-jedida/61411.html
Grand Tunis,S+2 en vente,appartement,265 000 DT,76 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/el-menzah/61820.html
Grand Tunis,S+3 en vente,appartement,370 000 DT,124 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/la-manouba/60665.html
Grand Tunis,S+2 en vente,appartement,310 000 DT,105 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/la-manouba/58436.html
Grand Tunis,S+2 en vente,appartement,120 000 DT,52 m²,,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ben-arous/61652.html
Grand Tunis,S+3 en vente,appartement,395 000 DT,180 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ennasr/61733.html
Grand Tunis,S+3 en vente,appartement,185 000 DT,120 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/la-manouba/59824.html
Grand Tunis,S+3 en vente,appartement,250 000 DT,115 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/el-mourouj/61729.html
Grand Tunis,Terrain habitation ind. en vente,terrain,410 000 DT,550 m²,,https://www.tecnocasa.tn/vendre/terrain/grand-tunis/la-soukra/61664.html
Grand Tunis,S+2 en vente,appartement,350 000 DT,124 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/la-soukra/61682.html
Grand Tunis,S+2 en vente,appartement,290 000 DT,101 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/el-mourouj/61260.html
Grand Tunis,S+3 en vente,appartement,450 000 DT,130 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/le-bardo/52241.html
Grand Tunis,S+3 en vente,appartement,450 000 DT,130 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/le-bardo/52240.html
Grand Tunis,S+3 en vente,appartement,450 000 DT,130 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/le-bardo/52242.html
Grand Tunis,S+3 en vente,appartement,450 000 DT,130 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/le-bardo/52243.html
Grand Tunis,Terrain habitation ind. en vente,terrain,750 000 DT,474 m²,,https://www.tecnocasa.tn/vendre/terrain/grand-tunis/gammarth/61464.html
Grand Tunis,Villa individuelle en vente,villa,1 055 000 DT,483 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/el-menzah/55535.html
Grand Tunis,Villa inachevée en vente,villa,1 850 000 DT,450 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/el-menzah/55609.html
Grand Tunis,Villa individuelle en vente,villa,710 000 DT,242 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/la-manouba/60342.html
Grand Tunis,Terrain habitation ind. en vente,terrain,1 950 000 DT,681 m²,,https://www.tecnocasa.tn/vendre/terrain/grand-tunis/mutuelleville/61431.html
Grand Tunis,Villa individuelle en vente,villa,1 850 000 DT,538 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/mutuelleville/61587.html
Grand Tunis,S+2 en vente,appartement,92 000 DT,47 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/lafayette-centre-ville/54350.html
Grand Tunis,S+3 en vente,appartement,360 000 DT,150 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/la-soukra/60881.html
Grand Tunis,S+2 en vente,appartement,360 000 DT,100 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/la-soukra/58941.html
Grand Tunis,Villa individuelle en vente,villa,1 800 000 DT,175 m²,6 pièces,https://www.tecnocasa.tn/vendre/villa/grand-tunis/carthage/61451.html
Grand Tunis,S+2 en vente,appartement,280 000 DT,72 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/mutuelleville/60104.html
Grand Tunis,S+3 en vente,appartement,265 000 DT,120 m²,,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/mutuelleville/53168.html
Grand Tunis,S+2 en vente,appartement,210 000 DT,97 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/la-manouba/58859.html
Grand Tunis,Villa individuelle en vente,villa,1 380 000 DT,450 m²,4 pièces,https://www.tecnocasa.tn/vendre/villa/grand-tunis/la-marsa/60211.html
Grand Tunis,S+3 en vente,appartement,180 000 DT,110 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ariana/43596.html
Grand Tunis,Villa individuelle en vente,villa,780 000 DT,500 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/la-soukra/61290.html
Grand Tunis,S+2 en vente,appartement,295 000 DT,111 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ariana/54224.html
Grand Tunis,S+3 en vente,appartement,650 000 DT,160 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/la-marsa/60846.html
Grand Tunis,S+2 en vente,appartement,240 000 DT,114 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/hammam-chott/61265.html
Grand Tunis,Terrain habitation ind. en vente,terrain,434 000 DT,484 m²,,https://www.tecnocasa.tn/vendre/terrain/grand-tunis/la-manouba/60638.html
Grand Tunis,S+3 en vente,appartement,155 000 DT,100 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/rades/53769.html
Grand Tunis,Terrain habitation ind. en vente,terrain,300 000 DT,400 m²,,https://www.tecnocasa.tn/vendre/terrain/grand-tunis/ariana/61195.html
Grand Tunis,S+3 en vente,appartement,335 000 DT,110 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ennasr/59437.html
Grand Tunis,Villa individuelle en vente,villa,645 000 DT,570 m²,3 pièces,https://www.tecnocasa.tn/vendre/villa/grand-tunis/la-soukra/52247.html
Grand Tunis,Villa individuelle en vente,villa,480 000 DT,200 m²,5 pièces,https://www.tecnocasa.tn/vendre/villa/grand-tunis/borj-cedria/61175.html
Grand Tunis,S+2 en vente,appartement,185 000 DT,100 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/borj-cedria/60762.html
Grand Tunis,Terrain habitation ind. en vente,terrain,155 000 DT,333 m²,,https://www.tecnocasa.tn/vendre/terrain/grand-tunis/borj-cedria/60719.html
Grand Tunis,S+2 en vente,appartement,190 000 DT,126 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/borj-cedria/59511.html
Grand Tunis,Terrain habitation ind. en vente,terrain,310 000 DT,460 m²,,https://www.tecnocasa.tn/vendre/terrain/grand-tunis/borj-cedria/58574.html
Grand Tunis,S+2 en vente,appartement,140 000 DT,86 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/borj-cedria/57646.html
Grand Tunis,Villa individuelle en vente,villa,385 000 DT,330 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/borj-cedria/56912.html
Grand Tunis,Villa individuelle en vente,villa,510 000 DT,200 m²,3 pièces,https://www.tecnocasa.tn/vendre/villa/grand-tunis/borj-cedria/55549.html
Grand Tunis,Villa individuelle en vente,villa,1 600 000 DT,579 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/el-menzah/60602.html
Grand Tunis,Triplex en vente,appartement,490 000 DT,190 m²,6 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/el-menzah/61359.html
Grand Tunis,Terrain habitation ind. en vente,terrain,406 000 DT,507 m²,,https://www.tecnocasa.tn/vendre/terrain/grand-tunis/la-manouba/61371.html
Grand Tunis,Villa jumelée en vente,villa,680 000 DT,197 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/el-mourouj/61165.html
Grand Tunis,Villa individuelle en vente,villa,1 500 000 DT,673 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/el-menzah/61241.html
Grand Tunis,S+2 en vente,appartement,165 000 DT,75 m²,,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ezzahra/57757.html
Grand Tunis,Terrain habitation ind. en vente,terrain,900 000 DT,800 m²,,https://www.tecnocasa.tn/vendre/terrain/grand-tunis/megrine/60856.html
Grand Tunis,S+3 en vente,appartement,297 000 DT,120 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/manar/57936.html
Grand Tunis,Villa individuelle en vente,villa,570 000 DT,240 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/ariana/61020.html
Grand Tunis,Duplex en vente,appartement,650 000 DT,151 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/la-marsa/61110.html
Grand Tunis,Villa individuelle en vente,villa,1 470 000 DT,500 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/el-menzah/59159.html
Grand Tunis,Villa individuelle en vente,villa,1 190 000 DT,564 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/jardins-d-el-menzah/44907.html
Grand Tunis,S+3 en vente,appartement,770 000 DT,138 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/carthage/56455.html
Grand Tunis,S+2 en vente,appartement,210 000 DT,90 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/cite-el-khadra/60269.html
Grand Tunis,S+1 en vente,appartement,197 000 DT,72 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ariana/59883.html
Grand Tunis,S+2 en vente,appartement,220 000 DT,109 m²,,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/manar/59823.html
Grand Tunis,S+2 en vente,appartement,128 000 DT,100 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/medina-jedida/60905.html
Grand Tunis,Villa individuelle en vente,villa,2 500 000 DT,667 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/gammarth/59418.html
Grand Tunis,Maison jumelée en vente,villa,320 000 DT,180 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/cite-el-khadra/60895.html
Grand Tunis,Etage de villa en vente,villa,330 000 DT,86 m²,2 pièces,https://www.tecnocasa.tn/vendre/villa/grand-tunis/la-marsa/61099.html
Grand Tunis,Villa individuelle en vente,villa,1 480 000 DT,320 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/la-soukra/61113.html
Grand Tunis,S+2 en vente,appartement,245 000 DT,113 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/el-mourouj/54475.html
Grand Tunis,S+3 en vente,appartement,440 000 DT,190 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/el-menzah/56169.html
Grand Tunis,Villa individuelle en vente,villa,900 000 DT,330 m²,4 pièces,https://www.tecnocasa.tn/vendre/villa/grand-tunis/la-manouba/61146.html
Grand Tunis,Terrain habitation ind. en vente,terrain,457 900 DT,482 m²,,https://www.tecnocasa.tn/vendre/terrain/grand-tunis/la-manouba/61039.html
Grand Tunis,Villa jumelée en vente,villa,480 000 DT,148 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/la-manouba/61006.html
Grand Tunis,Terrain habitation ind. en vente,terrain,137 200 DT,343 m²,,https://www.tecnocasa.tn/vendre/terrain/grand-tunis/la-manouba/61027.html
Grand Tunis,S+2 en vente,appartement,450 000 DT,150 m²,2 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/gammarth/60757.html
Grand Tunis,Villa jumelée en vente,villa,530 000 DT,450 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/la-manouba/60913.html
Grand Tunis,Penthouse en vente,appartement,650 000 DT,200 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/el-menzah/51108.html
Grand Tunis,Terrain habitation ind. en vente,terrain,256 500 DT,342 m²,,https://www.tecnocasa.tn/vendre/terrain/grand-tunis/la-manouba/60847.html
Grand Tunis,S+2 en vente,appartement,320 000 DT,149 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ariana/60772.html
Grand Tunis,Terrain habitation ind. en vente,terrain,742 000 DT,529 m²,,https://www.tecnocasa.tn/vendre/terrain/grand-tunis/la-marsa/53714.html
Grand Tunis,Villa en bande en vente,villa,475 000 DT,207 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/la-manouba/57926.html
Grand Tunis,Maison jumelée en vente,villa,450 000 DT,198 m²,5 pièces,https://www.tecnocasa.tn/vendre/villa/grand-tunis/la-manouba/59403.html
Grand Tunis,Villa individuelle en vente,villa,560 000 DT,343 m²,4 pièces,https://www.tecnocasa.tn/vendre/villa/grand-tunis/la-manouba/59637.html
Grand Tunis,Maison jumelée en vente,villa,499 000 DT,315 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/la-manouba/57241.html
Grand Tunis,Terrain habitation ind. en vente,terrain,195 000 DT,234 m²,,https://www.tecnocasa.tn/vendre/terrain/grand-tunis/la-manouba/60912.html
Grand Tunis,Terrain habitation ind. en vente,terrain,2 500 000 DT,1797 m²,,https://www.tecnocasa.tn/vendre/terrain/grand-tunis/ariana/55329.html
Grand Tunis,Villa individuelle en vente,villa,750 000 DT,450 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/ariana/56048.html
Grand Tunis,Villa individuelle en vente,villa,1 050 000 DT,595 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/ariana/55067.html
Grand Tunis,S+3 en vente,appartement,275 000 DT,128 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/la-soukra/60284.html
Grand Tunis,S+4 en vente,appartement,340 000 DT,158 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/jardins-d-el-menzah/60842.html
Grand Tunis,Terrain habitation ind. en vente,terrain,414 000 DT,503 m²,,https://www.tecnocasa.tn/vendre/terrain/grand-tunis/la-manouba/60811.html
Grand Tunis,S+3 en vente,appartement,175 000 DT,98 m²,,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/medina-jedida/60789.html
Grand Tunis,Triplex en vente,appartement,1 000 000 DT,284 m²,3 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/gammarth/59954.html
Grand Tunis,Villa individuelle en vente,villa,370 000 DT,317 m²,7 pièces,https://www.tecnocasa.tn/vendre/villa/grand-tunis/la-manouba/56018.html
Grand Tunis,S+3 en vente,appartement,265 000 DT,146 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/lafayette-centre-ville/56217.html
Grand Tunis,Villa individuelle en vente,villa,1 400 000 DT,1000 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/jardins-d-el-menzah/47037.html
Grand Tunis,S+3 en vente,appartement,280 000 DT,104 m²,,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/ben-arous/60105.html
Grand Tunis,Villa individuelle en vente,villa,680 000 DT,200 m²,,https://www.tecnocasa.tn/vendre/villa/grand-tunis/medina-jedida/55293.html
Grand Tunis,Duplex en vente,appartement,380 000 DT,175 m²,4 pièces,https://www.tecnocasa.tn/vendre/appartement/grand-tunis/el-menzah/59060.html
Grand Tunis,Terrain habitation ind. en vente,terrain,297 500 DT,425 m²,,https://www.tecnocasa.tn/vendre/terrain/grand-tunis/ariana/60544.html
Grand Tunis,Villa individuelle en vente,villa,838 000 DT,544 m²,4 pièces,https://www.tecnocasa.tn/vendre/villa/grand-tunis/ariana/59117.html
Grand Tunis,Terrain habitation ind. en vente,terrain,484 000 DT,440 m²,,https://www.tecnocasa.tn/vendre/terrain/grand-tunis/la-manouba/56038.html
