area,city,description,external_id,extra_images_count,extra_is_approved,extra_is_shop,extra_published_on,extra_publisher_name,extra_state,extra_subcategory,image,price,source,title
Ezzahra,Ben Arous,"TRÈS BELLE OPPORTUNITÉ – À VENDRE BIEN INDUSTRIEL À vendre important bien industriel situé à la zone industrielle d’Ezzahra, à proximité immédiate de l’École Canadienne et de la Maison Volvo. 🔹 Composition du bien : Administration (bureaux) Local commercial Usine / espace de production Dépôt / entrepôt Parking aménagé 🔹 Superficies : Superficie du terrain : 2 800 m² Superficie bâtie : 4 000 m² 🔹 Atouts : Emplacement stratégique et très recherché Accès facile et visibilité Bien polyvalent adapté à plusieurs activités industrielles, logistiques ou commerciales 💰 Prix de vente : 7 500 000 DT 📞 Contactez-nous pour plus d’informations ou pour organiser une visite : +216 22 888 008 / +216 20 047 704 ( WhatsApp ) . sweethome.tunisia@gmail.com 🌐 www.sweet-home.tn",6970d7f32cfad794a108e212,1,False,True,2026-02-02T14:10:31.000Z,sweet home,2,60be84be50ab95b45b08a0a0,https://cdn.tayara.tn/cf/cf5b2df7-f399-4c63-9366-74a6d5a5bca3,7500000,tayara,Bien industrielle à vendre à zone Industrielle Ezzahra 
Monfleury,Tunis,Sweet Home vous propose à la Vente un local commercial fond et mur à Montfleury sur l'avenue principale d'une superficie 40m² . 💰Prix de Vente : 130 000 dt pour visitez ou demande d’informations supplémentaires contactez nous au :☎️ +216 22 888 008 .,682deceb3a957437ae722b7a,1,False,True,2026-02-02T14:10:15.000Z,sweet home,2,60be84be50ab95b45b08a0a0,https://cdn.tayara.tn/06/062dd03d-cc09-4a5a-b9dd-69f46b34eb8c,130000,tayara,local commercial à Montfleury
Hammamet,Nabeul,"Sweet Home vous propose à la vente une villa à Hammamet Sud , idéalement située dans un quartier calme et résidentiel. Édifiée sur un terrain de 840 m², cette propriété offre une surface bâtie de 540 m², répartie sur deux niveaux. 🔸 Au rez-de-chaussée, vous découvrirez un vaste salon ouvrant sur un magnifique jardin gazonné et une piscine de 10 x 5 mètres, un séjour, une salle à manger, une cuisine entièrement aménagée et équipée, ainsi qu’une chambre de service et une salle d’eau complétant ce niveau. 🔸 À l’étage, la villa abrite quatre suites parentales : trois suites disposant chacune d’une salle de douche indépendante, et une suite parentale équipée d’une baignoire jacuzzi. 🔸 À l’extérieur, la propriété offre un espace de détente soigneusement aménagé, un beau jardin et un garage pouvant accueillir deux voitures. 🔸 Climatisation split dans toutes les chambres et chauffage central. 💰Prix de Vente : 1 390 000 dt Pour organiser une visite ou obtenir des informations supplémentaires, contactez-nous au : ☎️ +216 22 888 008 / +216 20 047 704 ( WhatsApp ) Email : sweethome.tunisia@gmail.com",696750b50fe25058526477b8,9,False,True,2026-02-02T14:10:02.000Z,sweet home,2,60be84bd50ab95b45b08a09d,https://cdn.tayara.tn/e9/e9fdb5f0-2e53-40c8-921b-8d009d59a629,1390000,tayara, Villa à vendre à Hammamet 
Ben Arous,Ben Arous,"A vendre un appartement S+2 à Ben Arous près Showroom MAZDA, dans une résidence, avec une bonne orientation, il se compose d’un salon avec balcon, une cuisine spacieuse plus deux chambres à coucher partagent une salle de bain. L’appartement est équipé par chauffage central",6980b02a15471d09ce12cea6,10,False,False,2026-02-02T14:09:46.000Z,ben,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/9a/9a8dd3f1-67b6-4f27-bc0f-c5c272febe32,185000,tayara,A vendre appartement S+2 près Showroom Mazda Ben Arous
Radès,Ben Arous,"À vendre, pour un usage industriel ou pour stockage un dépôt situé au centre la ZI de Rades (à 5minuits du port). Il est érigé en un seul niveau sur un terrain de 1500 m² avec deux compartiments : - Un entrepôt couvert en dur de 1000 m² - Une administration en deux niveaux de 100 m² chacun - Une loge gardien - Une cour extérieure de 400 m² - Un transformateur électrique. Il est actuellement loué avec un revenu mensuel assez conséquent. situation juridique en règle.",6980b01bdce8e6dd78b54eb5,1,False,True,2026-02-02T14:09:31.000Z,Agence la méditerranée Megrine,2,60be84be50ab95b45b08a0a0,https://cdn.tayara.tn/40/40ae5661-f21e-4820-a955-98656acd18f2,1,tayara,Espace industriel à Vendre- 93974850
Lac 2,Tunis,"🔹On vous propose à la location cet appartement de type S+1 richement meublé à dans un quartier calme et sécurisé à lac 2 . L'appartement, très lumineux, est situé au deuxième étage d'un immeuble , cet appartement a été meublé avec goût . Il se compose d’un grand salon / salle à manger donnant sur un balcon bénéficie d'une position idéale ,une cuisine entièrement équipée, une salle d'eau avec baignoire bien aérée, une chambre à coucher spacieuse avec dressing. une place de parking à votre disposition . N’hésitez pas à me contacter pour plus d’informations ou pour réserver une visite : +216 58 218 146",6980b00adce8e6dd78b54eb0,8,False,False,2026-02-02T14:09:14.000Z,NAJLA AOICHRI ,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/84/840cc2d1-a30e-4bc8-a796-15a366d82be6,1,tayara,🗝️ À Louer - un appartement S+1 meublé à lac 2 
Ennasr,Ariana,Sweet Home vous propose à la Vente un Appartement S+3 à Ennaser d'une superficie 170m² situé en 2 éme étage composé de : 🔸salon 🔸3 chambres a coucher 🔸une cuisine 🔸salle de bain 🔸chauffage central Prix de Vente : 490 000 dt pour visitez ou demande d’informations supplémentaires contactez nous au : +216 22 888 008 / +216 20 047 704 ( WhatsApp ),68f898a9d0d95991e1025781,3,False,True,2026-02-02T14:09:14.000Z,sweet home,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/fb/fb11753d-4b6d-4a46-afcc-0f494a984bfb,490000,tayara,Appartement S+3 à vendre à Ennaser 
Le Bardo,Tunis,Sweet Home vous propose à la vente un terrain d'une superficie 647m² à Le Bardo . 💰PRIX DE VENTE: 900 000 dt Pour visitez ou demande d’informations supplémentaires contactez nous au : ☎️ +216 22 888 008.,68b83358711369bbe4f75f59,1,False,True,2026-02-02T14:08:25.000Z,sweet home,2,60be84be50ab95b45b08a0a1,https://cdn.tayara.tn/f8/f87b0531-afd4-4957-9f0b-293c81660d36,900000,tayara,Terrain 647m² à vendre a Le Bardo
Alain Savary,Tunis,Sweet Home vous propose à la Vente un Bureau H+1 d'une superficie 51m² à Alain Savary situé en 2 éme étage d'un immeuble gardé composé de : 🔹 un bureau 🔹 kitchenette 🔹1 salle d'eau 🔹climatisation en split (chaud et froid ) 💰PRIX DE VENTE: 214 000 dt Pour visitez ou demande d’informations supplémentaires contactez nous au : ☎️ +216 28 047 983 .,687f773fd5464a896cb32fbb,2,False,True,2026-02-02T14:08:14.000Z,sweet home,2,60be84be50ab95b45b08a09f,https://cdn.tayara.tn/24/24a0fdfc-9345-4c34-ba46-4f45744d2c7c,214000,tayara,Bureau H+1 a vendre à Alain Savary 
tunis,tunis,"Azur immobilière vous propose à louer : Appartement S+3 très haut standing au premier étage d'une villa située à Nabeul à sidi mahressi proche de toutes commodités et de la plage . Référence : LANA 563 (Appartement Tomas ). L'appartement se compose de : salon lumineux avec balcon , 3 chambres spacieuse, cuisine équipée avec terrasse , salle de bain avec cabine de douche . Tous le confort offert dans cet appartement . Accédez à notre site internet : https://azurimmobiliere.com/location/appartements/lana-563/thomas",6980afca15471d09ce12ce74,8,False,False,2026-02-02T14:08:10.000Z,AZUR IMMOBILIER,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/e5/e50e4a73-6866-4c25-a279-8e152dc74ef5,1200,tayara,A LOUER AGREABLE APPARTEMENT S3 A SIDI EL MAHRESSI 
Ennasr,Ariana,"Sweet Home vous propose à la Vente un Triplex à Ennaser ( proche de clinique Ennaser ) . 📐 Superficie totale : 711 m². 🔴 Composition : ▪️ Sous sol : 159m² 🔸 grande salle 🔸3 grandes chambres 🔸 salle d'eau 🔸local technique ▪️ Rez-de-chaussée : 120 m² 🔸 Accueil 🔸 2 chambres ▪️1 er étage : 269m² 🔸 7 chambres 🔸 6 salles d'eau 🔸cuisine ▪️2 éme étage : 163m² 🔸 4 chambres 🔴 Caractéristiques : 🔹 Jardin 🔹 Ascenseur 🔹 3 places de parking 🔹 Abri de voiture 💰Prix de Vente : 1 990 000 dt Pour organiser une visite ou obtenir des informations supplémentaires, contactez-nous au : ☎️ +216 22 888 008 / +216 20 047 704 ( WhatsApp ) Email : sweethome.tunisia@gmail.com",68d65b35516f1ddb82e377c8,11,False,True,2026-02-02T14:07:32.000Z,sweet home,2,60be84bd50ab95b45b08a09d,https://cdn.tayara.tn/05/05359898-0d19-42e1-8387-2b0a6d52d3a8,1990000,tayara,Triplex a vendre à  Ennaser 
Mutuelleville,Tunis,"Sweet Home vous propose à la Vente une villa moderne de charme située dans un quartier résidentiel calme, sécurisé et très prise à Mutuelle ville d’une superficie totale de 500 m² . 🔴 Composition : ▪️ sous sol 150m² : 🔸 un studio indépendant qui peut être relié à la maison ou utilisé séparément ▪️ Rez-de-chaussée 200m² : 🔸 un spacieux salon lumineux donnant directement sur la piscine 🔸 un séjour avec accès à une terrasse 🔸une salle d’eau destinée aux invités 🔸une cuisine entièrement neuve ▪️1er étage 200 m²: 🔸 une suite parentale 🔸 une grande chambre avec sa propre salle de bain 🔸 studette totalement indépendante comprenant une salle de bain, une kitchenette, une entrée séparée et une terrasse privative. 🔸Terrasse 🔴 Caractéristiques : 🔹 une piscine neuve 🔹 un garage pouvant accueillir deux voitures. 🔹climatisation en split 🔹chauffage central photos sur demande 💰Prix de Vente : 1 900 000 dt Pour organiser une visite ou obtenir des informations supplémentaires, contactez-nous au : ☎️ +216 22 888 008 / +216 20 047 704 ( WhatsApp ) Email : sweethome.tunisia@gmail.com",68de3a416c505afdc05c7c2d,1,False,True,2026-02-02T14:07:18.000Z,sweet home,2,60be84bd50ab95b45b08a09d,https://cdn.tayara.tn/04/046c9a61-9415-4fef-8b8a-e895819b90d1,1900000,tayara,Villa de charme a vendre à Mutuelle Ville 
Manar,Tunis,"Sweet Home vous propose à la Vente un fonds de commerce d'une superficie 155m² à El Manar . 📍 Zone Carrefour / Centre Makni Un emplacement stratégique, au cœur d’une zone très dynamique et recherchée ! ✨ Caractéristiques du local : 🔸Superficie : 155 m² 🔸Fonds de commerce : 190 000 DT 🔸Loyer annuel : 87 000 DT HTVA 🔹Emplacement hautement visible 🔹Très grand passage piétons & voitures 🔹Convient pour tous types de commerces 🔹Devanture large 🔹Quartier entouré de commerces attractifs 🔺Idéal pour : boutique, agence, services, prêt-à-porter, centre de beauté, coffee shop léger, showroom… 📞 Pour plus d’informations : 20 04 77 04 🏠 SweetHome Agence Immobilière 🌐 www.sweet-home.tn",69205c44265523b710e8f5d7,1,False,True,2026-02-02T14:05:32.000Z,sweet home,2,60be84be50ab95b45b08a0a0,https://cdn.tayara.tn/f0/f0ce9508-bafe-4e8c-a5d2-648b8aa13b9c,190000,tayara,fonds de commerce à vendre à El Manar 
Ariana Essoughra,Ariana,📌 Fonds de commerce à vendre à Ariana Essoghra À vendre : fonds de commerce actuellement Epicerie fine et Alimentation générale prêt à exploiter Détails du local : • Superficie intérieure : 65m² • Terrasse : 20m² • Local équipé & opérationnel Loyer : 2 500 dt / mois 💰 Prix du fonds : 150 000 dt 📞 Contact : 22 888 008,694527d4cd04d08be74d776d,1,False,True,2026-02-02T14:05:23.000Z,sweet home,2,60be84be50ab95b45b08a0a0,https://cdn.tayara.tn/1e/1e3a4433-41a8-4b60-90d7-0c1c5da60030,150000,tayara,Fonds de commerce à vendre à Ariana Essoghra 
Cité jardin,Tunis,"Sweet Home vous propose à la location un immeuble d'une superficie 850m² idéalement situé au cité jardins , parfaitement adapté à un usage professionnel offre un cadre de travail moderne et fonctionnel . Il se compose comme suit : 🔹Rez-de-chaussée : Réception , six bureaux et deux salles d’eau. 🔹Premier étage : Hall de réception , bureau de direction , 4 bureaux et trois salles d’eau. 🔹Deuxième étage : Hall de réception , un bureau de direction avec salle d’eau , deux open space , une kitchenette et deux salles d'eau . 🔹Troisième étage : 6 bureaux , kitchenette et 2 salles d'eau . 🔸Chauffage central 🔸Climatisation en split système 🔸Câblage réseau 🔸Garage pouvant accueillir deux voitures 💰Prix de Location : 18 000 dt Pour organiser une visite ou obtenir des informations supplémentaires, contactez-nous au : ☎️ +216 28 047 983 / +216 54 941 053 ( WhatsApp ) Email : sweethome.tunisia@gmail.com",695d1674cd04d08be7568d14,11,False,True,2026-02-02T14:05:00.000Z,sweet home,2,60be84be50ab95b45b08a09f,https://cdn.tayara.tn/36/366c0231-5e7e-4c4c-8680-8882bd20e7e0,18000,tayara,Immeuble bureautique à louer au cité jardins 
Alain Savary,Tunis,"Sweet Home vous propose à la location un Immeuble Bureautique R+2 en cours de finition à Alain Savary . 📐 Superficie totale : 650 m². 🔴 Composition : ▪️RDC : 235m² 🔸 Accueil 🔸 open space 🔸 bureau 🔸 bloc sanitaire 🔸 kitchenette . ▪️ 1 er étage : 235m² 🔸 open space 🔸 bureau 🔸 bloc sanitaire 🔸 kitchenette . ▪️2 éme étage : 205m² 🔸 open space 🔸 bureau 🔸 bloc sanitaire 🔸 kitchenette . 🔴 Caractéristiques : 🔹 Ascenseur 🔹 Parking pour 8 voitures 🔹 Climatisation et chauffage centrale 💰prix de location : 20 000dt Pour organiser une visite ou obtenir des informations supplémentaires, contactez-nous au ☎️ +216 28 047 983 / +216 54 941 053( WhatsApp ) . Email : sweethome.tunisia@gmail.com",682dc8df73c7c92addd3d109,7,False,True,2026-02-02T14:04:48.000Z,sweet home,2,60be84be50ab95b45b08a09f,https://cdn.tayara.tn/3a/3a8e33f5-63f0-4bd6-a21b-a4cab12762b4,20000,tayara,Immeuble bureautique a louer à Alain Savary 
Cité jardin,Tunis,"Sweet Home vous propose à la location un immeuble bureautique d'une superficie 1300 m² au cité Jardins . 🔸Le rez de chaussée abrite un hall d’accueil , 14 pièces de bureaux, et 3 blocs sanitaires . 🔸Du premier au 3 éme étage, chaque étage est composé de 14 pièces de bureaux de différentes superficies et 6 blocs sanitaire. 🔸 Le 4 éme étage comporte une cuisine, une salle de pause et une terrasse d’une superficie de 200 m². 🔸Un sous-sol pourra accueillir 15 voitures. 🔸Cet immeuble est équipé d’un ascenseur , d'un escalier et de la climatisation en split . 💰Prix de Location : 40 000 dt Pour organiser une visite ou obtenir des informations supplémentaires, contactez-nous au : ☎️ +216 28 047 983 / +216 54 941 053 ( WhatsApp ) Email : sweethome.tunisia@gmail.com",691ece02145e1617cba8f799,1,False,True,2026-02-02T14:04:37.000Z,sweet home,2,60be84be50ab95b45b08a09f,https://cdn.tayara.tn/57/5700b04c-6485-40b2-9315-bd6cd54ee284,40000,tayara,Immeuble bureautique à louer au cité jardins 
tunis,tunis,"S+1 meublé au premier étage Situé à MANAR 1, Proche des commodités: ( compus , Monoprix , clinique ....) Composé de: - salon. avec balcon - une chambre à coucher. - cuisine bien équipée - salle d'eau avec douche.",6980aed715471d09ce12cde3,5,False,False,2026-02-02T14:04:07.000Z,Utilisateur anonyme,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/10/10c0f823-acd9-468f-89de-95d4b7fb112c,800,tayara,Appartement S+1 à louer 
Lac 2,Tunis,"Sweet Home vous propose à la location un duplex d'une superficie 250m² situé en 7éme étage d'un immeuble gardé au lac 2 composé de : 🔶1 er étage : 🔹salon , salle a manger 🔹une cuisine équipe avec un séchoir et une chambre de service 🔹salle d'eau 🔶2 éme étage : 🔹une suite parentale avec dressing et une salle de bain 🔹2 chambres a coucher 🔹une salle de bain 🔶place de parking au sous sol 🔶climatisation et chauffage centrale 💰PRIX DE LOCATION : 3800dt pour visitez ou demande d’informations supplémentaires contactez nous au : ☎️ +216 28 047 983 / +216 54 941 053 (WhatsApp ) .",68f0a7003e7ffb8ac15c1642,7,False,True,2026-02-02T14:02:58.000Z,sweet home,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/57/570b7b67-c848-4731-a836-4bd33c8e91d6,3800,tayara,Duplex a louer au Lac 2 
Ariana Essoughra,Ariana,Sweet Home vous propose à la location un local commercial situé à Ariana Essoghra d'une superficie 50m² Conviendrait parfaitement pour une activité de pressing ou activité similaire. 🔹Caractéristiques : Local spacieux et fonctionnel Bonne visibilité Accès facile Réseaux et installations existantes 💰Prix de location : 1900 DT 📞 Contactez-nous pour plus d’informations ou pour organiser une visite : +216 22 888 008 / +216 20 047 704 ( WhatsApp ) .,69738d9cd921b01419d1c57b,1,False,True,2026-02-02T14:02:48.000Z,sweet home,2,60be84be50ab95b45b08a0a0,https://cdn.tayara.tn/d9/d9110083-7eec-4a80-acfc-c335b71f719a,1900,tayara,Local commercial à louer à Ariana Essoghra 
Alain Savary,Tunis,Sweet Home vous propose à la Location une Villa bureautique avec jardin d'une superficie 420m² à Alain Savary composé de : 🔹 Rez-de-chaussée : 🔸salle de réunion 🔸2 bureaux 🔸une cuisine 🔸salle d'eau 🔹 1 er étage : 🔸 4 bureaux 🔸 2 salles d'eau La Villa est équipée de chauffage centrale et les bureaux sont climatisées. Prix de Location : 5500dt pour visitez ou demande d’informations supplémentaires contactez nous au : +216 28 047 983 / +216 54 941 053 ( WhatsApp ) .,69243c16145e1617cbab996a,10,False,True,2026-02-02T14:02:35.000Z,sweet home,2,60be84be50ab95b45b08a09f,https://cdn.tayara.tn/5f/5ff48fe6-32d6-4c50-b8a1-ee9aef82c42a,5500,tayara,Villa bureautique à louer à Alain Savary 
Ennasr,Ariana,On met à la location un spacieux S+4 situé au rez de chaussée d'une Villa. Prix de location 1550 dt/mois Pour plus d'informations veuillez nous contacter sur le numéro 24 838 990,69661451a00bf1861739bb23,10,False,True,2026-02-02T14:01:27.000Z,Agence La Porte Clé Immo,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/9a/9a7691ef-50bb-4526-b6b7-6e85eae17233,1550,tayara,A louer un s4 à Ennasr
El Manar 1,Tunis,Krout immo vous propose la location d'un studio s1 meublé derrière mosquée Ibrahim El khalil manar1 Tel 96 851 947 pour plus d'informations Frais de visite 30dt,6980ae15dce8e6dd78b54d60,6,False,True,2026-02-02T14:00:53.000Z,Agence Krout Immo,2,60be84bd50ab95b45b08a09c,https://cdn.tayara.tn/75/75ef1be9-5b07-445a-8273-46a4899d6971,850,tayara,A louer s1 meublé manar1
