DATE_TRIM;ANNEE;TRIMESTRE;GOUVERNORAT;REGION_INS;CODE_GOV;PRIX_M2_MEDIAN;PRIX_M2_APPT;PRIX_M2_MAISON;PRIX_M2_TERRAIN;IPIM_NATIONAL;IPIM_REGIONAL;GAP_INTERPOLE;PRIX_M2_MEDIAN_LAG1;PRIX_M2_MEDIAN_LAG4;PRIX_M2_MEDIAN_VAR_QOQ;PRIX_M2_MEDIAN_VAR_YOY;IPIM_REGIONAL_LAG1;IPIM_REGIONAL_LAG4;IPIM_REGIONAL_VAR_QOQ;IPIM_REGIONAL_VAR_YOY;TAUX_DIRECTEUR_BCT;IPC_MATERIAUX_CONSTR;TAUX_INFLATION;POPULATION;LITTORAL;TOURISTIQUE;SOURCE_PRIX;BVMT_CLOTURE_MOY;BVMT_VOLUME_TOT;BVMT_CAPITAUX_TOT;BVMT_NB_SEANCES
2018-07-01;2018;3;Kasserine;Sfax/Centre-Est/Sud;43;430.0;464.0;374.0;267.0;141.9;102.17;0;429.0;400.0;0.0023;0.075;99.86;89.35;0.0231;0.1435;6.75;7.2;7.3;439243;0;0;marche_estime;;;;
2018-10-01;2018;4;Kasserine;Sfax/Centre-Est/Sud;43;433.0;468.0;377.0;268.0;145.6;104.83;0;430.0;418.0;0.007;0.0359;102.17;91.66;0.026;0.1437;6.75;7.2;7.3;439243;0;0;marche_estime;;;;
2019-01-01;2019;1;Kasserine;Sfax/Centre-Est/Sud;43;447.0;483.0;389.0;277.0;148.4;106.85;0;433.0;417.0;0.0323;0.0719;104.83;93.74;0.0193;0.1399;7.75;6.4;6.7;439243;0;0;marche_estime;;;;
2019-04-01;2019;2;Kasserine;Sfax/Centre-Est/Sud;43;452.0;488.0;393.0;280.0;156.4;112.61;0;447.0;429.0;0.0112;0.0536;106.85;99.86;0.0539;0.1277;7.75;6.4;6.7;439243;0;0;marche_estime;;;;
2019-07-01;2019;3;Kasserine;Sfax/Centre-Est/Sud;43;458.0;495.0;398.0;284.0;159.8;115.06;0;452.0;430.0;0.0133;0.0651;112.61;102.17;0.0218;0.1262;7.75;6.4;6.7;439243;0;0;marche_estime;;;;
2019-10-01;2019;4;Kasserine;Sfax/Centre-Est/Sud;43;454.0;490.0;395.0;281.0;162.1;116.71;0;458.0;433.0;-0.0087;0.0485;115.06;104.83;0.0143;0.1133;7.75;6.4;6.7;439243;0;0;marche_estime;;;;
2020-01-01;2020;1;Kasserine;Sfax/Centre-Est/Sud;43;467.0;504.0;406.0;290.0;164.7;118.58;0;454.0;447.0;0.0286;0.0447;116.71;106.85;0.016;0.1098;6.25;5.8;5.6;439243;0;0;marche_estime;;;;
2020-04-01;2020;2;Kasserine;Sfax/Centre-Est/Sud;43;479.0;517.0;417.0;297.0;166.7;120.02;0;467.0;452.0;0.0257;0.0597;118.58;112.61;0.0121;0.0658;6.25;5.8;5.6;439243;0;0;marche_estime;;;;
2020-07-01;2020;3;Kasserine;Sfax/Centre-Est/Sud;43;490.0;529.0;426.0;304.0;176.7;127.22;0;479.0;458.0;0.023;0.0699;120.02;115.06;0.06;0.1057;6.25;5.8;5.6;439243;0;0;marche_estime;;;;
2020-10-01;2020;4;Kasserine;Sfax/Centre-Est/Sud;43;486.0;525.0;423.0;301.0;183.9;132.41;0;490.0;454.0;-0.0082;0.0705;127.22;116.71;0.0408;0.1345;6.25;5.8;5.6;439243;0;0;marche_estime;;;;
2021-01-01;2021;1;Kasserine;Sfax/Centre-Est/Sud;43;502.0;542.0;437.0;311.0;196.8;141.7;0;486.0;467.0;0.0329;0.0749;132.41;118.58;0.0702;0.195;6.25;9.1;6.0;439243;0;0;marche_estime;;;;
2021-04-01;2021;2;Kasserine;Sfax/Centre-Est/Sud;43;506.0;546.0;440.0;314.0;209.8;151.06;0;502.0;479.0;0.008;0.0564;141.7;120.02;0.0661;0.2586;6.25;9.1;6.0;439243;0;0;marche_estime;;;;
2021-07-01;2021;3;Kasserine;Sfax/Centre-Est/Sud;43;520.0;562.0;452.0;322.0;202.1;145.51;0;506.0;490.0;0.0277;0.0612;151.06;127.22;-0.0367;0.1438;6.25;9.1;6.0;439243;0;0;marche_estime;;;;
2021-10-01;2021;4;Kasserine;Sfax/Centre-Est/Sud;43;541.0;584.0;471.0;335.0;209.0;150.48;0;520.0;486.0;0.0404;0.1132;145.51;132.41;0.0342;0.1365;6.25;9.1;6.0;439243;0;0;marche_estime;;;;
2022-01-01;2022;1;Kasserine;Sfax/Centre-Est/Sud;43;533.0;576.0;464.0;330.0;216.94444444444446;156.2;1;541.0;502.0;-0.0148;0.0618;150.48;141.7;0.038;0.1023;7.25;14.3;8.3;439243;0;0;marche_estime;;;;
2022-04-01;2022;2;Kasserine;Sfax/Centre-Est/Sud;43;535.0;578.0;465.0;332.0;224.88888888888889;161.92;1;533.0;506.0;0.0038;0.0573;156.2;151.06;0.0366;0.0719;7.25;14.3;8.3;439243;0;0;marche_estime;;;;
2022-07-01;2022;3;Kasserine;Sfax/Centre-Est/Sud;43;540.0;583.0;470.0;335.0;232.83333333333334;167.64;1;535.0;520.0;0.0093;0.0385;161.92;145.51;0.0353;0.1521;7.25;14.3;8.3;439243;0;0;marche_estime;;;;
2022-10-01;2022;4;Kasserine;Sfax/Centre-Est/Sud;43;556.0;600.0;484.0;345.0;240.77777777777777;173.36;1;540.0;541.0;0.0296;0.0277;167.64;150.48;0.0341;0.152;7.25;14.3;8.3;439243;0;0;marche_estime;;;;
2023-01-01;2023;1;Kasserine;Sfax/Centre-Est/Sud;43;556.0;600.0;484.0;345.0;248.72222222222223;179.08;1;556.0;533.0;0.0;0.0432;173.36;156.2;0.033;0.1465;8.0;11.2;9.3;439243;0;0;marche_estime;;;;
2023-04-01;2023;2;Kasserine;Sfax/Centre-Est/Sud;43;575.0;621.0;500.0;356.0;256.6666666666667;184.8;1;556.0;535.0;0.0342;0.0748;179.08;161.92;0.0319;0.1413;8.0;11.2;9.3;439243;0;0;marche_estime;;;;
2023-07-01;2023;3;Kasserine;Sfax/Centre-Est/Sud;43;577.0;623.0;502.0;358.0;264.6111111111111;190.52;1;575.0;540.0;0.0035;0.0685;184.8;167.64;0.031;0.1365;8.0;11.2;9.3;439243;0;0;marche_estime;;;;
2023-10-01;2023;4;Kasserine;Sfax/Centre-Est/Sud;43;583.0;630.0;507.0;361.0;272.55555555555554;196.24;1;577.0;556.0;0.0104;0.0486;190.52;173.36;0.03;0.132;8.0;11.2;9.3;439243;0;0;marche_estime;;;;
2024-01-01;2024;1;Kasserine;Sfax/Centre-Est/Sud;43;607.0;656.0;528.0;376.0;280.5;201.96;0;583.0;556.0;0.0412;0.0917;196.24;179.08;0.0291;0.1278;7.5;8.1;7.0;439243;0;0;marche_estime;;;;
2024-04-01;2024;2;Kasserine;Sfax/Centre-Est/Sud;43;616.0;665.0;536.0;382.0;287.3;206.86;0;607.0;575.0;0.0148;0.0713;201.96;184.8;0.0243;0.1194;7.5;8.1;7.0;439243;0;0;marche_estime;;;;
2024-07-01;2024;3;Kasserine;Sfax/Centre-Est/Sud;43;632.0;683.0;550.0;392.0;293.1;211.03;0;616.0;577.0;0.026;0.0953;206.86;190.52;0.0202;0.1077;7.5;8.1;7.0;439243;0;0;marche_estime;;;;
2024-10-01;2024;4;Kasserine;Sfax/Centre-Est/Sud;43;626.0;676.0;545.0;388.0;299.8;215.86;0;632.0;583.0;-0.0095;0.0738;211.03;196.24;0.0229;0.1;7.5;8.1;7.0;439243;0;0;marche_estime;;;;
2025-01-01;2025;1;Kasserine;Sfax/Centre-Est/Sud;43;624.0;674.0;543.0;387.0;308.2;221.9;0;626.0;607.0;-0.0032;0.028;215.86;201.96;0.028;0.0987;7.0;6.5;5.8;439243;0;0;marche_estime;;;;
2025-04-01;2025;2;Kasserine;Sfax/Centre-Est/Sud;43;657.0;710.0;572.0;407.0;315.0;226.8;0;624.0;616.0;0.0529;0.0666;221.9;206.86;0.0221;0.0964;7.0;6.5;5.8;439243;0;0;marche_estime;;;;
2025-07-01;2025;3;Kasserine;Sfax/Centre-Est/Sud;43;;;;;243.33333333333331;226.8;0;657.0;632.0;;;226.8;211.03;0.0;0.0747;;;;439243;0;0;;;;;
2025-10-01;2025;4;Kasserine;Sfax/Centre-Est/Sud;43;;;;;171.66666666666666;226.8;0;;626.0;;;226.8;215.86;0.0;0.0507;;;;439243;0;0;;;;;
2015-01-01;2015;1;Kébili;Sfax/Centre-Est/Sud;74;254.0;274.0;221.0;157.0;100.0;72.0;0;;;;;;;;;4.25;3.2;4.9;163761;0;1;marche_estime;;;;
2015-04-01;2015;2;Kébili;Sfax/Centre-Est/Sud;74;250.0;270.0;218.0;155.0;103.2;74.3;0;254.0;;-0.0157;;72.0;;0.0319;;4.25;3.2;4.9;163761;0;1;marche_estime;;;;
2015-07-01;2015;3;Kébili;Sfax/Centre-Est/Sud;74;258.0;279.0;224.0;160.0;105.1;75.67;0;250.0;;0.032;;74.3;;0.0184;;4.25;3.2;4.9;163761;0;1;marche_estime;;;;
2015-10-01;2015;4;Kébili;Sfax/Centre-Est/Sud;74;258.0;279.0;224.0;160.0;107.8;77.62;0;258.0;;0.0;;75.67;;0.0258;;4.25;3.2;4.9;163761;0;1;marche_estime;;;;
2016-01-01;2016;1;Kébili;Sfax/Centre-Est/Sud;74;262.0;283.0;228.0;162.0;109.4;78.77;0;258.0;254.0;0.0155;0.0315;77.62;72.0;0.0148;0.094;4.25;3.8;3.7;163761;0;1;marche_estime;;;;
2016-04-01;2016;2;Kébili;Sfax/Centre-Est/Sud;74;270.0;292.0;235.0;167.0;112.6;81.07;0;262.0;250.0;0.0305;0.08;78.77;74.3;0.0292;0.0911;4.25;3.8;3.7;163761;0;1;marche_estime;;;;
2016-07-01;2016;3;Kébili;Sfax/Centre-Est/Sud;74;275.0;297.0;239.0;170.0;114.3;82.3;0;270.0;258.0;0.0185;0.0659;81.07;75.67;0.0152;0.0876;4.25;3.8;3.7;163761;0;1;marche_estime;;;;
2016-10-01;2016;4;Kébili;Sfax/Centre-Est/Sud;74;278.0;300.0;242.0;172.0;116.9;84.17;0;275.0;258.0;0.0109;0.0775;82.3;77.62;0.0227;0.0844;4.25;3.8;3.7;163761;0;1;marche_estime;;;;
2017-01-01;2017;1;Kébili;Sfax/Centre-Est/Sud;74;277.0;299.0;241.0;172.0;118.7;85.46;0;278.0;262.0;-0.0036;0.0573;84.17;78.77;0.0153;0.0849;5.0;5.1;5.3;163761;0;1;marche_estime;;;;
2017-04-01;2017;2;Kébili;Sfax/Centre-Est/Sud;74;283.0;306.0;246.0;175.0;121.5;87.48;0;277.0;270.0;0.0217;0.0481;85.46;81.07;0.0236;0.0791;5.0;5.1;5.3;163761;0;1;marche_estime;;;;
2017-07-01;2017;3;Kébili;Sfax/Centre-Est/Sud;74;286.0;309.0;249.0;177.0;124.1;89.35;0;283.0;275.0;0.0106;0.04;87.48;82.3;0.0214;0.0857;5.0;5.1;5.3;163761;0;1;marche_estime;;;;
2017-10-01;2017;4;Kébili;Sfax/Centre-Est/Sud;74;286.0;309.0;249.0;177.0;127.3;91.66;0;286.0;278.0;0.0;0.0288;89.35;84.17;0.0259;0.089;5.0;5.1;5.3;163761;0;1;marche_estime;;;;
2018-01-01;2018;1;Kébili;Sfax/Centre-Est/Sud;74;297.0;321.0;258.0;184.0;130.2;93.74;0;286.0;277.0;0.0385;0.0722;91.66;85.46;0.0227;0.0969;6.75;7.2;7.3;163761;0;1;marche_estime;;;;
2018-04-01;2018;2;Kébili;Sfax/Centre-Est/Sud;74;302.0;326.0;263.0;187.0;138.7;99.86;0;297.0;283.0;0.0168;0.0671;93.74;87.48;0.0653;0.1415;6.75;7.2;7.3;163761;0;1;marche_estime;;;;
2018-07-01;2018;3;Kébili;Sfax/Centre-Est/Sud;74;310.0;335.0;270.0;192.0;141.9;102.17;0;302.0;286.0;0.0265;0.0839;99.86;89.35;0.0231;0.1435;6.75;7.2;7.3;163761;0;1;marche_estime;;;;
2018-10-01;2018;4;Kébili;Sfax/Centre-Est/Sud;74;315.0;340.0;274.0;195.0;145.6;104.83;0;310.0;286.0;0.0161;0.1014;102.17;91.66;0.026;0.1437;6.75;7.2;7.3;163761;0;1;marche_estime;;;;
2019-01-01;2019;1;Kébili;Sfax/Centre-Est/Sud;74;322.0;348.0;280.0;200.0;148.4;106.85;0;315.0;297.0;0.0222;0.0842;104.83;93.74;0.0193;0.1399;7.75;6.4;6.7;163761;0;1;marche_estime;;;;
2019-04-01;2019;2;Kébili;Sfax/Centre-Est/Sud;74;322.0;348.0;280.0;200.0;156.4;112.61;0;322.0;302.0;0.0;0.0662;106.85;99.86;0.0539;0.1277;7.75;6.4;6.7;163761;0;1;marche_estime;;;;
2019-07-01;2019;3;Kébili;Sfax/Centre-Est/Sud;74;331.0;357.0;288.0;205.0;159.8;115.06;0;322.0;310.0;0.028;0.0677;112.61;102.17;0.0218;0.1262;7.75;6.4;6.7;163761;0;1;marche_estime;;;;
2019-10-01;2019;4;Kébili;Sfax/Centre-Est/Sud;74;326.0;352.0;284.0;202.0;162.1;116.71;0;331.0;315.0;-0.0151;0.0349;115.06;104.83;0.0143;0.1133;7.75;6.4;6.7;163761;0;1;marche_estime;;;;
2020-01-01;2020;1;Kébili;Sfax/Centre-Est/Sud;74;342.0;369.0;298.0;212.0;164.7;118.58;0;326.0;322.0;0.0491;0.0621;116.71;106.85;0.016;0.1098;6.25;5.8;5.6;163761;0;1;marche_estime;;;;
2020-04-01;2020;2;Kébili;Sfax/Centre-Est/Sud;74;337.0;364.0;293.0;209.0;166.7;120.02;0;342.0;322.0;-0.0146;0.0466;118.58;112.61;0.0121;0.0658;6.25;5.8;5.6;163761;0;1;marche_estime;;;;
2020-07-01;2020;3;Kébili;Sfax/Centre-Est/Sud;74;348.0;376.0;303.0;216.0;176.7;127.22;0;337.0;331.0;0.0326;0.0514;120.02;115.06;0.06;0.1057;6.25;5.8;5.6;163761;0;1;marche_estime;;;;
2020-10-01;2020;4;Kébili;Sfax/Centre-Est/Sud;74;357.0;386.0;311.0;221.0;183.9;132.41;0;348.0;326.0;0.0259;0.0951;127.22;116.71;0.0408;0.1345;6.25;5.8;5.6;163761;0;1;marche_estime;;;;
2021-01-01;2021;1;Kébili;Sfax/Centre-Est/Sud;74;356.0;384.0;310.0;221.0;196.8;141.7;0;357.0;342.0;-0.0028;0.0409;132.41;118.58;0.0702;0.195;6.25;9.1;6.0;163761;0;1;marche_estime;;;;
2021-04-01;2021;2;Kébili;Sfax/Centre-Est/Sud;74;369.0;399.0;321.0;229.0;209.8;151.06;0;356.0;337.0;0.0365;0.095;141.7;120.02;0.0661;0.2586;6.25;9.1;6.0;163761;0;1;marche_estime;;;;
2021-07-01;2021;3;Kébili;Sfax/Centre-Est/Sud;74;373.0;403.0;325.0;231.0;202.1;145.51;0;369.0;348.0;0.0108;0.0718;151.06;127.22;-0.0367;0.1438;6.25;9.1;6.0;163761;0;1;marche_estime;;;;
2021-10-01;2021;4;Kébili;Sfax/Centre-Est/Sud;74;381.0;411.0;331.0;236.0;209.0;150.48;0;373.0;357.0;0.0214;0.0672;145.51;132.41;0.0342;0.1365;6.25;9.1;6.0;163761;0;1;marche_estime;;;;
2022-01-01;2022;1;Kébili;Sfax/Centre-Est/Sud;74;383.0;414.0;333.0;237.0;216.94444444444446;156.2;1;381.0;356.0;0.0052;0.0758;150.48;141.7;0.038;0.1023;7.25;14.3;8.3;163761;0;1;marche_estime;;;;
2022-04-01;2022;2;Kébili;Sfax/Centre-Est/Sud;74;391.0;422.0;340.0;242.0;224.88888888888889;161.92;1;383.0;369.0;0.0209;0.0596;156.2;151.06;0.0366;0.0719;7.25;14.3;8.3;163761;0;1;marche_estime;;;;
2022-07-01;2022;3;Kébili;Sfax/Centre-Est/Sud;74;389.0;420.0;338.0;241.0;232.83333333333334;167.64;1;391.0;373.0;-0.0051;0.0429;161.92;145.51;0.0353;0.1521;7.25;14.3;8.3;163761;0;1;marche_estime;;;;
2022-10-01;2022;4;Kébili;Sfax/Centre-Est/Sud;74;391.0;422.0;340.0;242.0;240.77777777777777;173.36;1;389.0;381.0;0.0051;0.0262;167.64;150.48;0.0341;0.152;7.25;14.3;8.3;163761;0;1;marche_estime;;;;
2023-01-01;2023;1;Kébili;Sfax/Centre-Est/Sud;74;406.0;438.0;353.0;252.0;248.72222222222223;179.08;1;391.0;383.0;0.0384;0.0601;173.36;156.2;0.033;0.1465;8.0;11.2;9.3;163761;0;1;marche_estime;;;;
2023-04-01;2023;2;Kébili;Sfax/Centre-Est/Sud;74;407.0;440.0;354.0;252.0;256.6666666666667;184.8;1;406.0;391.0;0.0025;0.0409;179.08;161.92;0.0319;0.1413;8.0;11.2;9.3;163761;0;1;marche_estime;;;;
2023-07-01;2023;3;Kébili;Sfax/Centre-Est/Sud;74;419.0;453.0;365.0;260.0;264.6111111111111;190.52;1;407.0;389.0;0.0295;0.0771;184.8;167.64;0.031;0.1365;8.0;11.2;9.3;163761;0;1;marche_estime;;;;
2023-10-01;2023;4;Kébili;Sfax/Centre-Est/Sud;74;424.0;458.0;369.0;263.0;272.55555555555554;196.24;1;419.0;391.0;0.0119;0.0844;190.52;173.36;0.03;0.132;8.0;11.2;9.3;163761;0;1;marche_estime;;;;
2024-01-01;2024;1;Kébili;Sfax/Centre-Est/Sud;74;442.0;477.0;385.0;274.0;280.5;201.96;0;424.0;406.0;0.0425;0.0887;196.24;179.08;0.0291;0.1278;7.5;8.1;7.0;163761;0;1;marche_estime;;;;
2024-04-01;2024;2;Kébili;Sfax/Centre-Est/Sud;74;439.0;474.0;382.0;272.0;287.3;206.86;0;442.0;407.0;-0.0068;0.0786;201.96;184.8;0.0243;0.1194;7.5;8.1;7.0;163761;0;1;marche_estime;;;;
2024-07-01;2024;3;Kébili;Sfax/Centre-Est/Sud;74;445.0;481.0;387.0;276.0;293.1;211.03;0;439.0;419.0;0.0137;0.0621;206.86;190.52;0.0202;0.1077;7.5;8.1;7.0;163761;0;1;marche_estime;;;;
2024-10-01;2024;4;Kébili;Sfax/Centre-Est/Sud;74;443.0;478.0;385.0;275.0;299.8;215.86;0;445.0;424.0;-0.0045;0.0448;211.03;196.24;0.0229;0.1;7.5;8.1;7.0;163761;0;1;marche_estime;;;;
2025-01-01;2025;1;Kébili;Sfax/Centre-Est/Sud;74;458.0;495.0;398.0;284.0;308.2;221.9;0;443.0;442.0;0.0339;0.0362;215.86;201.96;0.028;0.0987;7.0;6.5;5.8;163761;0;1;marche_estime;;;;
2025-04-01;2025;2;Kébili;Sfax/Centre-Est/Sud;74;469.0;507.0;408.0;291.0;315.0;226.8;0;458.0;439.0;0.024;0.0683;221.9;206.86;0.0221;0.0964;7.0;6.5;5.8;163761;0;1;marche_estime;;;;
2025-07-01;2025;3;Kébili;Sfax/Centre-Est/Sud;74;;;;;243.33333333333331;226.8;0;469.0;445.0;;;226.8;211.03;0.0;0.0747;;;;163761;0;1;;;;;
2025-10-01;2025;4;Kébili;Sfax/Centre-Est/Sud;74;;;;;171.66666666666666;226.8;0;;443.0;;;226.8;215.86;0.0;0.0507;;;;163761;0;1;;;;;
2015-01-01;2015;1;Le Kef;Zaghouan/Bizerte/NO;33;489.0;528.0;425.0;303.0;100.0;52.0;0;;;;;;;;;4.25;3.2;4.9;257714;0;0;marche_estime;;;;
2015-04-01;2015;2;Le Kef;Zaghouan/Bizerte/NO;33;489.0;528.0;425.0;303.0;103.2;53.66;0;489.0;;0.0;;52.0;;0.0319;;4.25;3.2;4.9;257714;0;0;marche_estime;;;;
2015-07-01;2015;3;Le Kef;Zaghouan/Bizerte/NO;33;494.0;534.0;430.0;306.0;105.1;54.65;0;489.0;;0.0102;;53.66;;0.0184;;4.25;3.2;4.9;257714;0;0;marche_estime;;;;
2015-10-01;2015;4;Le Kef;Zaghouan/Bizerte/NO;33;508.0;549.0;442.0;315.0;107.8;56.06;0;494.0;;0.0283;;54.65;;0.0258;;4.25;3.2;4.9;257714;0;0;marche_estime;;;;
2016-01-01;2016;1;Le Kef;Zaghouan/Bizerte/NO;33;512.0;553.0;445.0;317.0;109.4;56.89;0;508.0;489.0;0.0079;0.047;56.06;52.0;0.0148;0.094;4.25;3.8;3.7;257714;0;0;marche_estime;;;;
2016-04-01;2016;2;Le Kef;Zaghouan/Bizerte/NO;33;529.0;571.0;460.0;328.0;112.6;58.55;0;512.0;489.0;0.0332;0.0818;56.89;53.66;0.0292;0.0911;4.25;3.8;3.7;257714;0;0;marche_estime;;;;
2016-07-01;2016;3;Le Kef;Zaghouan/Bizerte/NO;33;534.0;577.0;465.0;331.0;114.3;59.44;0;529.0;494.0;0.0095;0.081;58.55;54.65;0.0152;0.0876;4.25;3.8;3.7;257714;0;0;marche_estime;;;;
2016-10-01;2016;4;Le Kef;Zaghouan/Bizerte/NO;33;529.0;571.0;460.0;328.0;116.9;60.79;0;534.0;508.0;-0.0094;0.0413;59.44;56.06;0.0227;0.0844;4.25;3.8;3.7;257714;0;0;marche_estime;;;;
2017-01-01;2017;1;Le Kef;Zaghouan/Bizerte/NO;33;529.0;571.0;460.0;328.0;118.7;61.72;0;529.0;512.0;0.0;0.0332;60.79;56.89;0.0153;0.0849;5.0;5.1;5.3;257714;0;0;marche_estime;;;;
2017-04-01;2017;2;Le Kef;Zaghouan/Bizerte/NO;33;535.0;578.0;465.0;332.0;121.5;63.18;0;529.0;529.0;0.0113;0.0113;61.72;58.55;0.0237;0.0791;5.0;5.1;5.3;257714;0;0;marche_estime;;;;
2017-07-01;2017;3;Le Kef;Zaghouan/Bizerte/NO;33;562.0;607.0;489.0;348.0;124.1;64.53;0;535.0;534.0;0.0505;0.0524;63.18;59.44;0.0214;0.0856;5.0;5.1;5.3;257714;0;0;marche_estime;;;;
2017-10-01;2017;4;Le Kef;Zaghouan/Bizerte/NO;33;559.0;604.0;486.0;347.0;127.3;66.2;0;562.0;529.0;-0.0053;0.0567;64.53;60.79;0.0259;0.089;5.0;5.1;5.3;257714;0;0;marche_estime;;;;
2018-01-01;2018;1;Le Kef;Zaghouan/Bizerte/NO;33;556.0;600.0;484.0;345.0;130.2;67.7;0;559.0;529.0;-0.0054;0.051;66.2;61.72;0.0227;0.0969;6.75;7.2;7.3;257714;0;0;marche_estime;;;;
2018-04-01;2018;2;Le Kef;Zaghouan/Bizerte/NO;33;576.0;622.0;501.0;357.0;138.7;72.12;0;556.0;535.0;0.036;0.0766;67.7;63.18;0.0653;0.1415;6.75;7.2;7.3;257714;0;0;marche_estime;;;;
2018-07-01;2018;3;Le Kef;Zaghouan/Bizerte/NO;33;582.0;629.0;506.0;361.0;141.9;73.79;0;576.0;562.0;0.0104;0.0356;72.12;64.53;0.0232;0.1435;6.75;7.2;7.3;257714;0;0;marche_estime;;;;
2018-10-01;2018;4;Le Kef;Zaghouan/Bizerte/NO;33;584.0;631.0;508.0;362.0;145.6;75.71;0;582.0;559.0;0.0034;0.0447;73.79;66.2;0.026;0.1437;6.75;7.2;7.3;257714;0;0;marche_estime;;;;
2019-01-01;2019;1;Le Kef;Zaghouan/Bizerte/NO;33;604.0;652.0;525.0;374.0;148.4;77.17;0;584.0;556.0;0.0342;0.0863;75.71;67.7;0.0193;0.1399;7.75;6.4;6.7;257714;0;0;marche_estime;;;;
2019-04-01;2019;2;Le Kef;Zaghouan/Bizerte/NO;33;603.0;651.0;525.0;374.0;156.4;81.33;0;604.0;576.0;-0.0017;0.0469;77.17;72.12;0.0539;0.1277;7.75;6.4;6.7;257714;0;0;marche_estime;;;;
2019-07-01;2019;3;Le Kef;Zaghouan/Bizerte/NO;33;610.0;659.0;531.0;378.0;159.8;83.1;0;603.0;582.0;0.0116;0.0481;81.33;73.79;0.0218;0.1262;7.75;6.4;6.7;257714;0;0;marche_estime;;;;
2019-10-01;2019;4;Le Kef;Zaghouan/Bizerte/NO;33;625.0;675.0;544.0;388.0;162.1;84.29;0;610.0;584.0;0.0246;0.0702;83.1;75.71;0.0143;0.1133;7.75;6.4;6.7;257714;0;0;marche_estime;;;;
2020-01-01;2020;1;Le Kef;Zaghouan/Bizerte/NO;33;637.0;688.0;554.0;395.0;164.7;85.64;0;625.0;604.0;0.0192;0.0546;84.29;77.17;0.016;0.1098;6.25;5.8;5.6;257714;0;0;marche_estime;;;;
2020-04-01;2020;2;Le Kef;Zaghouan/Bizerte/NO;33;643.0;694.0;559.0;399.0;166.7;86.68;0;637.0;603.0;0.0094;0.0663;85.64;81.33;0.0121;0.0658;6.25;5.8;5.6;257714;0;0;marche_estime;;;;
2020-07-01;2020;3;Le Kef;Zaghouan/Bizerte/NO;33;657.0;710.0;572.0;407.0;176.7;91.88;0;643.0;610.0;0.0218;0.077;86.68;83.1;0.06;0.1057;6.25;5.8;5.6;257714;0;0;marche_estime;;;;
2020-10-01;2020;4;Le Kef;Zaghouan/Bizerte/NO;33;656.0;708.0;571.0;407.0;183.9;95.63;0;657.0;625.0;-0.0015;0.0496;91.88;84.29;0.0408;0.1345;6.25;5.8;5.6;257714;0;0;marche_estime;;;;
2021-01-01;2021;1;Le Kef;Zaghouan/Bizerte/NO;33;659.0;712.0;573.0;409.0;196.8;102.34;0;656.0;637.0;0.0046;0.0345;95.63;85.64;0.0702;0.195;6.25;9.1;6.0;257714;0;0;marche_estime;;;;
2021-04-01;2021;2;Le Kef;Zaghouan/Bizerte/NO;33;664.0;717.0;578.0;412.0;209.8;109.1;0;659.0;643.0;0.0076;0.0327;102.34;86.68;0.0661;0.2587;6.25;9.1;6.0;257714;0;0;marche_estime;;;;
2021-07-01;2021;3;Le Kef;Zaghouan/Bizerte/NO;33;675.0;729.0;587.0;418.0;202.1;105.09;0;664.0;657.0;0.0166;0.0274;109.1;91.88;-0.0368;0.1438;6.25;9.1;6.0;257714;0;0;marche_estime;;;;
2021-10-01;2021;4;Le Kef;Zaghouan/Bizerte/NO;33;691.0;746.0;601.0;428.0;209.0;108.68;0;675.0;656.0;0.0237;0.0534;105.09;95.63;0.0342;0.1365;6.25;9.1;6.0;257714;0;0;marche_estime;;;;
2022-01-01;2022;1;Le Kef;Zaghouan/Bizerte/NO;33;701.0;757.0;610.0;435.0;216.94444444444446;112.81111111111112;1;691.0;659.0;0.0145;0.0637;108.68;102.34;0.038;0.1023;7.25;14.3;8.3;257714;0;0;marche_estime;;;;
2022-04-01;2022;2;Le Kef;Zaghouan/Bizerte/NO;33;716.0;773.0;623.0;444.0;224.88888888888889;116.94222222222223;1;701.0;664.0;0.0214;0.0783;112.81111111111112;109.1;0.0366;0.0719;7.25;14.3;8.3;257714;0;0;marche_estime;;;;
2022-07-01;2022;3;Le Kef;Zaghouan/Bizerte/NO;33;727.0;785.0;632.0;451.0;232.83333333333334;121.07333333333334;1;716.0;675.0;0.0154;0.077;116.94222222222223;105.09;0.0353;0.1521;7.25;14.3;8.3;257714;0;0;marche_estime;;;;
2022-10-01;2022;4;Le Kef;Zaghouan/Bizerte/NO;33;728.0;786.0;633.0;451.0;240.77777777777777;125.20444444444445;1;727.0;691.0;0.0014;0.0535;121.07333333333334;108.68;0.0341;0.152;7.25;14.3;8.3;257714;0;0;marche_estime;;;;
2023-01-01;2023;1;Le Kef;Zaghouan/Bizerte/NO;33;739.0;798.0;643.0;458.0;248.72222222222223;129.33555555555557;1;728.0;701.0;0.0151;0.0542;125.20444444444445;112.81111111111112;0.033;0.1465;8.0;11.2;9.3;257714;0;0;marche_estime;;;;
2023-04-01;2023;2;Le Kef;Zaghouan/Bizerte/NO;33;762.0;823.0;663.0;472.0;256.6666666666667;133.46666666666667;1;739.0;716.0;0.0311;0.0642;129.33555555555557;116.94222222222223;0.0319;0.1413;8.0;11.2;9.3;257714;0;0;marche_estime;;;;
